appid,name_x,playtime_forever,img_icon_url,has_community_visible_stats,content_descriptorids,has_leaderboards,playtime_2weeks,participant_id,playtime_hours,achievement_ratio,playtime_windows_forever,playtime_mac_forever,playtime_linux_forever,playtime_deck_forever,rtime_last_played,playtime_disconnected,name_y,type,genres,categories,release_date,developer,publisher,name,hltb_main_story,hltb_main_extra,hltb_completionist
326950,Sword of Asumi,43,62cc8c3872ac103f48874628cbd2976c649c6fcf,True,"[1, 2, 5]",,,User3,0.7,0.8181818181818182,,,,,,,Sword of Asumi,game,"['Adventure', 'Indie', 'RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","8 Jan, 2015",Dharker Studios,Dharker Studios,Sword of Asumi,2.09,2.75,4.26
347670,Karate Master 2 Knock Down Blow,1033,f59b05ee04ae0c614176d888828a79142858ac86,True,,,,User3,17.2,1.0,,,,,,,Karate Master 2 Knock Down Blow,game,"['Action', 'Indie', 'RPG', 'Sports']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","20 Mar, 2015",Crian Soft,Crian Soft,,,,
344760,Reign Of Kings,97,b4fa5995b64064c4eb82b38ba2cdb73d726a4177,,"[2, 5]",,,User3,1.6,0.0,,,,,,,Reign Of Kings,game,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']","['Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Partial Controller Support', 'Family Sharing']","15 Dec, 2015",Code}{atch,Code}{atch,,,,
360830,Yooka-Laylee,983,fb6d9eb80bafcae6e2f34ae627c1445cef739ba6,True,,True,,User3,16.4,0.6571428571428571,,,,,,,Yooka-Laylee,game,"['Action', 'Adventure', 'Indie']","['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","11 Apr, 2017",Playtonic Games,Playtonic Friends,Yooka-Laylee,15.33,20.54,24.58
365670,Blender,2,48733cd333eea6e40711a1b9c6dde32ffe363ced,,,,,User3,0.0,0.0,,,,,,,Blender,game,"['Animation & Modeling', 'Design & Illustration', 'Video Production']",[''],"24 Apr, 2015",Blender Foundation,Blender Foundation,,,,
243800,Gas Guzzlers Extreme,108,bb781e20471b37a00ecd06a7da0c47ad73dd7c6e,True,[5],True,,User3,1.8,0.20952380952380953,,,,,,,Gas Guzzlers Extreme,game,"['Action', 'Racing', 'Sports']","['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Steam Leaderboards', 'Remote Play on TV', 'Family Sharing']","8 Oct, 2013",Gamepires,Jagex Ltd,Gas Guzzlers Extreme,9.94,10.48,13.02
104200,BEEP,0,a08809b6b78b2adcc347ad406d4deb2946761e4b,,,,,User3,0.0,0.0,,,,,,,BEEP,game,"['Adventure', 'Indie']","['Single-player', 'Steam Trading Cards']","6 May, 2011",Big Fat Alien,Big Fat Alien,BEEP,5.16,5.36,6.91
263980,Out There Somewhere,0,9ef5b78baca02bd93df4050525de055b4b5c0e3a,True,,,,User3,0.0,0.0,,,,,,,Out There Somewhere,game,"['Action', 'Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Family Sharing']","14 Mar, 2016",MiniBoss,Senpai Studios,Out There Somewhere,1.57,2.1,4.81
315430,Polarity,0,65a5e1336816df79435ac5164644c62380c3f133,True,,,,User3,0.0,0.0,,,,,,,Polarity,game,"['Action', 'Adventure', 'Indie', 'Strategy']","['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Remote Play Together', 'Family Sharing']","15 Jul, 2016",Bluebutton Games,Bluebutton Games,Polarity,1.23,1.64,3.1
341500,Camera Obscura,3,7ab071afe0e816a7554a20f34afd20f2ce33f98f,True,,,,User3,0.0,1.0,,,,,,,Camera Obscura,game,"['Action', 'Adventure', 'Indie', 'Strategy']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Keyboard Only Option', 'Playable without Timed Input', 'Steam Cloud', 'Stats', 'Includes level editor', 'Family Sharing']","19 Feb, 2015",Anteater Games,"Anteater Games, BindleBot",Camera Obscura,8.26,12.38,19.95
369200,Ghost in the Shell: Stand Alone Complex - First Assault Online,0,b963ac9e7f0bc025b6ded210ea8f80005bfe2411,,,,,User3,0.0,0.0,,,,,,,,,[''],[''],,,,,,,
372330,Beauty Bounce,60,ea88d6fc45a3ff17ec6d1b33f5ed637495cee724,True,"[1, 5]",,,User3,1.0,1.0,,,,,,,Beauty Bounce,game,"['Adventure', 'Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Family Sharing']","22 Feb, 2017",Dharker Studios,Dharker Studios,Beauty Bounce,1.08,1.72,1.78
292030,The Witcher 3: Wild Hunt,18896,78d0ff98b67851f24539cdf2402cf147679134f4,True,"[1, 5]",,,User3,314.9,1.0,,,,,,,The Witcher 3: Wild Hunt,game,['RPG'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Adjustable Text Size', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Save Anytime', 'Stereo Sound', 'Surround Sound', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","May 18, 2015",CD PROJEKT RED,CD PROJEKT RED,The Witcher 3: Wild Hunt,51.56,103.6,174.21
381210,Dead by Daylight,3322,aa152097a700fd6f4707397ce41794ea30874790,True,"[2, 5]",,,User3,55.4,0.05017921146953405,,,,,,,Dead by Daylight,game,['Action'],"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","14 Jun, 2016",Behaviour Interactive Inc.,Behaviour Interactive Inc.,Dead by Daylight,76.31,342.85,733.24
384300,CPUCores :: Maximize Your FPS,3594,a2eae472e22b350837901dee7c4f7e203f6021fd,True,,,,User3,59.9,0.32142857142857145,,,,,,,CPUCores :: Maximize Your FPS,game,"['Design & Illustration', 'Utilities']","['Steam Achievements', 'Steam Trading Cards', 'Family Sharing']","6 Jul, 2015",Smorb Software,Smorb Software,CPUCores :: Maximize Your FPS,,,
394870,Office Battle,87,50d00c34cd765dd8f0b865f970d0f8c1799743b7,True,,True,,User3,1.4,0.2,,,,,,,Office Battle,game,"['Violent', 'Action', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor', 'Family Sharing']","2 Dec, 2015",Black Lime Studio,Black Lime Studio,Office Battle,0.0,0.0,0.0
244710,Shelter 1,0,dd5920cd2e61b7f6cc581f2dbedc43d1c0cbf620,,,,,User3,0.0,0.0,,,,,,,Shelter,game,"['Adventure', 'Indie']","['Single-player', 'Steam Trading Cards', 'Partial Controller Support', 'Family Sharing']","28 Aug, 2013",Might and Delight,Might and Delight,Shelter,1.34,1.79,2.23
275100,Shelter 2,131,e37c751af499fadd2563d99754ec83ab78b58d13,True,,,,User3,2.2,0.0,,,,,,,Shelter 2,game,"['Adventure', 'Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Family Sharing']","9 Mar, 2015",Might and Delight,Might and Delight,Shelter 2,1.9,3.72,10.02
403410,ARCADE GAME SERIES: Ms. PAC-MAN,1,8e4d4a99cff7ad8c18c1c945a4f53cd56f0c0193,True,,,,User3,0.0,0.0,,,,,,,ARCADE GAME SERIES: Ms. PAC-MAN,game,['Action'],"['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","19 Apr, 2016",BANDAI NAMCO Studios Inc.,BANDAI NAMCO Entertainment,,,,
57300,Amnesia: The Dark Descent,86,2c08de657a8b273eeb55bb5bf674605ca023e381,True,[5],,,User3,1.4,0.0,,,,,,,Amnesia: The Dark Descent,game,"['Action', 'Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Captions available', 'Includes level editor', 'Commentary available', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","8 Sep, 2010",Frictional Games,Frictional Games,Amnesia: The Dark Descent,7.93,9.1,11.64
404180,Club Life,257,e855a7e2ff0a840785aa80189d63594a015398a4,True,"[1, 5]",,,User3,4.3,1.0,,,,,,,Club Life,game,"['Adventure', 'Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","13 Apr, 2016",Dharker Studios,Dharker Studios,Club Life,2.12,5.33,8.89
214490,Alien: Isolation,116,7bf964858835da75630a43ac0ddbf0f66a40902f,True,[5],,,User3,1.9,0.06,,,,,,,Alien: Isolation,game,['Action'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","6 Oct, 2014","Creative Assembly, Feral Interactive (Mac), Feral Interactive (Linux)","SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",Alien: Isolation,18.33,22.52,34.01
408770,Highschool Possession,21,fee5a586a927751d3b7de550015de80904601a67,True,"[1, 5]",,,User3,0.4,1.0,,,,,,,Highschool Possession,game,"['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","9 Dec, 2015",Dharker Studios,Dharker Studios,Highschool Possession,1.27,1.59,1.72
413150,Stardew Valley,5460,35d1377200084a4034238c05b0c8930451e2fb40,True,,,,User3,91.0,1.0,,,,,,,Stardew Valley,game,"['Indie', 'RPG', 'Simulation']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together', 'Family Sharing']","26 Feb, 2016",ConcernedApe,ConcernedApe,Stardew Valley,53.39,93.9,168.15
225540,Just Cause 3,1325,c82c69c8d616d9d273d749e3dd3bd7a0f9da594a,True,,,,User3,22.1,0.19696969696969696,,,,,,,Just Cause™ 3,game,"['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","30 Nov, 2015",Avalanche Studios,Square Enix,Just Cause™ 3,,,
414700,Outlast 2,0,f336155a1714d0d413dea897f63ef19ee1f7cf21,True,"[1, 2, 5]",,,User3,0.0,0.0,,,,,,,Outlast 2,game,"['Action', 'Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","24 Apr, 2017",Red Barrels,Red Barrels,,,,
349040,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,1138,bb5c2a74c919d172b4a40c85591aaffd101d26ef,True,,,,User3,19.0,0.5471698113207547,,,,,,,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,game,"['Action', 'Adventure']","['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","4 Feb, 2016",CyberConnect2 Co. Ltd.,BANDAI NAMCO Entertainment,,,,
420530,OneShot,1,b5f932179c1e35da8651b4cc05b2cd96d0e6540b,True,,,,User3,0.0,0.0,,,,,,,OneShot,game,"['Adventure', 'Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","8 Dec, 2016",Future Cat LLC,KOMODO,OneShot,4.62,6.99,8.75
420980,Army Gals,326,be3353feefe9e44e1debf8cf2ffa0b8a01c14041,True,"[1, 2, 5]",,,User3,5.4,1.0,,,,,,,Army Gals,game,"['Adventure', 'Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Family Sharing']","17 Apr, 2017",Dharker Studios,Dharker Studios,Army Gals,1.82,6.79,9.95
113020,Monaco,0,169e693854d9f70984987fa3b6b5f1f9eb27122a,True,,True,,User3,0.0,0.0,,,,,,,Monaco: What's Yours Is Mine,game,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor', 'Remote Play Together', 'Family Sharing']","24 Apr, 2013",Pocketwatch Games,Humble Games,,,,
422630,Metaverse Construction Kit,0,961095b99b335f143f2714d09cde0f3932fd8d9b,,,,,User3,0.0,0.0,,,,,,,Metaverse Construction Kit,game,"['Casual', 'Free To Play', 'Indie', 'Simulation']","['Single-player', 'Tracked Controller Support', 'VR Supported', 'VR Support', 'Steam Workshop', 'Partial Controller Support', 'Includes level editor']","6 Dec, 2015",Metaware,Metaware,Metaverse Construction Kit,0.0,0.0,0.0
423650,Summer Fling,69,ee47de174d035ee27a7d27b7994a3f38b146d152,True,"[1, 5]",,,User3,1.2,1.0,,,,,,,Summer Fling,game,"['Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","16 Jun, 2016",Dharker Studios,Dharker Studios,Summer Fling,0.75,1.19,1.72
348710,Saint Seiya: Soldiers' Soul,214,54eb246726d4ec609849a01de3e7d8dccfaf991c,True,,,,User3,3.6,1.0,,,,,,,Saint Seiya: Soldiers' Soul,game,['Action'],"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on TV', 'Family Sharing']","25 Nov, 2015",DIMPS,BANDAI NAMCO Entertainment,Saint Seiya: Soldiers' Soul,12.4,21.11,53.61
425580,The Room Two,428,f3cbf3fc433f4c05000c0ec4fc057bc8b333224a,True,,,,User3,7.1,1.0,,,,,,,The Room Two,game,"['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","5 Jul, 2016",Fireproof Games,Fireproof Games,The Room Two,3.13,3.15,3.16
363890,RPG Maker MV,324,07d6cc4d477505a282f484618b5301ea33ea9eac,,,,,User3,5.4,0.0,,,,,,,RPG Maker MV,game,"['RPG', 'Design & Illustration', 'Education', 'Web Publishing', 'Game Development']","['Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support']","23 Oct, 2015","Gotcha Gotcha Games, KADOKAWA, Yoji Ojima",Gotcha Gotcha Games,RPG Maker MV,0.0,0.0,50.0
268500,XCOM 2,6078,f275aeb0b1b947262810569356a199848c643754,True,,,2360.0,User3,101.3,0.6931818181818182,,,,,,,XCOM® 2,game,['Strategy'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play on Tablet', 'Family Sharing']","4 Feb, 2016","Firaxis Games, Feral Interactive (Mac), Feral Interactive (Linux)","2K, Feral Interactive (Mac), Feral Interactive (Linux)",XCOM® 2,,,
239140,Dying Light,5181,d575b4ba3480fe20aaeda8e8f498c3e47033069d,True,"[2, 5]",,,User3,86.4,0.5769230769230769,,,,,,,Dying Light,game,"['Action', 'RPG']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Includes level editor', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","26 Jan, 2015",Techland,Techland,Dying Light,18.0,36.12,63.7
431960,Wallpaper Engine,140,72edaed9d748c6cf7397ffb1c83f0b837b9ebd9d,True,,,,User3,2.3,0.17647058823529413,,,,,,,Wallpaper Engine,game,"['Casual', 'Indie', 'Animation & Modeling', 'Design & Illustration', 'Photo Editing', 'Utilities']","['Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Workshop', 'Includes level editor']","16 Nov, 2018",Wallpaper Engine Team,Wallpaper Engine Team,Wallpaper Engine,,,
432100,Negligee,158,2bb6f1882bfe8304911df9edc2bb9e4d92349916,True,"[1, 3, 4, 5]",,,User3,2.6,1.0,,,,,,,Negligee,game,"['Adventure', 'Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","19 Oct, 2016",Dharker Studios,Dharker Studios,Negligee,2.04,3.29,5.97
433340,Slime Rancher,2223,814236b2c3a100cf76b00390585f351708e4c1e4,True,,,,User3,37.0,0.7192982456140351,,,,,,,Slime Rancher,game,"['Action', 'Adventure', 'Indie', 'Simulation']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","1 Aug, 2017",Monomi Park,Monomi Park,Slime Rancher,14.63,22.91,38.54
394160,ARCADE GAME SERIES: PAC-MAN,20,5c6189178ec91489c8e1c3be1e86a11780345a47,True,,,,User3,0.3,0.25,,,,,,,ARCADE GAME SERIES: PAC-MAN,game,['Action'],"['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","19 Apr, 2016",BANDAI NAMCO Studios Inc.,BANDAI NAMCO Entertainment,,,,
403400,ARCADE GAME SERIES: DIG DUG,16,9cd3137ebc9b19c6430c6f02df7f22ac203bd662,True,,,,User3,0.3,0.4,,,,,,,ARCADE GAME SERIES: DIG DUG,game,['Action'],"['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","19 Apr, 2016",BANDAI NAMCO Studios Inc.,BANDAI NAMCO Entertainment,ARCADE GAME SERIES: DIG DUG,,,
403430,ARCADE GAME SERIES: GALAGA,11,850a5f0fa4c1c2fc93acd8dff49b158b672fb020,True,,,,User3,0.2,0.05,,,,,,,ARCADE GAME SERIES: GALAGA,game,['Action'],"['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","19 Apr, 2016",BANDAI NAMCO Studios Inc.,BANDAI NAMCO Entertainment,ARCADE GAME SERIES: GALAGA,,,
436820,Waltz of the Wizard (Legacy demo),0,cd2d48823ee5a1160489ebf6213233367dd63e64,,,,,User3,0.0,0.0,,,,,,,Waltz of the Wizard (Legacy demo),game,"['Adventure', 'Indie', 'Simulation']","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Tracked Controller Support', 'VR Only', 'VR Support', 'Remote Play Together', 'Family Sharing']","31 May, 2016",Aldin Dynamics,Aldin Dynamics,Waltz of the Wizard (Legacy demo),,,
438270,Learn Japanese To Survive - Hiragana Battle,44,f3656bceab1dc474101df883ed4daaa14ac3567e,,,,,User3,0.7,0.0,,,,,,,Learn Japanese To Survive! Hiragana Battle,game,"['Adventure', 'Indie', 'RPG']","['Single-player', 'Steam Trading Cards', 'Family Sharing']","16 Feb, 2016",Sleepy Duck,RIVER CROW STUDIO,,,,
441870,OutDrive,2,950f7ffade314f9c7ea19808f506b04356549de8,True,,True,,User3,0.0,0.0,,,,,,,OutDrive,game,"['Casual', 'Indie', 'Racing']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Leaderboards', 'Family Sharing']","22 Feb, 2016",DNVR Prod,DNVR Prod,OutDrive,0.74,3.23,4.61
205230,Hell Yeah!,6,42d2b3be7a0b2a2ca2fdf1dc2bfa7ff723f56012,True,,,,User3,0.1,1.0,,,,,,,Hell Yeah! Wrath of the Dead Rabbit,game,['Action'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","3 Oct, 2012",Arkedo,SEGA,Hell Yeah! Wrath of the Dead Rabbit,7.43,8.8,9.68
205950,Jet Set Radio,2,884cfa9f5f615e297f8c53a2010f1b63835e44b5,True,,,,User3,0.0,1.0,,,,,,,Jet Set Radio,game,['Action'],"['Single-player', 'Full controller support', 'Remote Play on TV', 'Family Sharing']","19 Sep, 2012",Blit Software,SEGA,Jet Set Radio,6.83,9.46,20.42
446610,Bunny Bounce,10,ea88d6fc45a3ff17ec6d1b33f5ed637495cee724,True,"[1, 5]",,,User3,0.2,1.0,,,,,,,Bunny Bounce,game,"['Adventure', 'Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']","10 Mar, 2017",Dharker Studios,Dharker Studios,Bunny Bounce,1.72,1.72,1.78
449540,There's Poop In My Soup,43,719b4bb529dea4cb5a926795c10da70f9cec9bdf,True,,True,,User3,0.7,1.0,,,,,,,There's Poop In My Soup,game,"['Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","14 Mar, 2016",K Bros Games,K Bros Games,,,,
428550,Momodora: Reverie Under the Moonlight,33,17d2a60ead58d88259b7ff68c0bf698b0b5e4afc,True,,,,User3,0.6,0.0,,,,,,,Momodora: Reverie Under The Moonlight,game,"['Action', 'Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","4 Mar, 2016",Bombservice,PLAYISM,,,,
456750,The Room Three,720,464b82f61f438eacf86cb7731649c5eb00ba60ef,True,,,1.0,User3,12.0,1.0,,,,,,,The Room Three,game,"['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","13 Nov, 2018",Fireproof Games,Fireproof Games,The Room Three,4.77,5.69,6.34
457140,Oxygen Not Included,2201,d37534163ebac8351e0bda0bf30f8f2174c921b6,True,,,,User3,36.7,0.04,,,,,,,Oxygen Not Included,game,"['Indie', 'Simulation']","['Single-player', 'Steam Trading Cards', 'Family Sharing']","30 Jul, 2019",Klei Entertainment,Klei Entertainment,Oxygen Not Included,90.91,181.25,407.04
